,DBA,CUISINE DESCRIPTION,BORO,BUILDING,STREET,ZIPCODE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
40367570,NI-NI'S CAFE,Italian,Staten Island,710,NEW DORP LANE,10306.0,40.565802453497,-74.10038492322501,502.0,50.0,12804.0,5056500.0,5040650038.0,SI45
40367677,CAPITOL RESTAURANT,American,Manhattan,4933,BROADWAY,10034.0,40.867560009695,-73.921596107905,112.0,10.0,29500.0,1064984.0,1022410024.0,MN01
40367715,LA BONNE SOUPE BISTRO,French,Manhattan,48,WEST   55 STREET,10019.0,40.762312448084,-73.976485462731,105.0,4.0,10400.0,1034817.0,1012700160.0,MN17
40367728,MIMIS RESTAURANT & BAR,Italian,Manhattan,984,SECOND AVENUE,10022.0,40.756216898717,-73.967528807602,106.0,4.0,9800.0,1039779.0,1013450001.0,MN19
40367749,LENNY'S CLAM BAR,Seafood,Queens,16103,CROSSBAY BOULEVARD,11414.0,40.655550935611,-73.83896749314,410.0,32.0,89200.0,4442305.0,4141890084.0,QN57
40367752,GRIFFIS FACULTY CLUB,American,Manhattan,521,EAST   68 STREET,10065.0,40.764156112386,-73.955283592822,108.0,5.0,11600.0,1084781.0,1014800001.0,MN31
40367766,GRAY'S PAPAYA,Hotdogs,Manhattan,2080,BROADWAY,10023.0,40.777996996817,-73.982098151394,107.0,6.0,15700.0,1029904.0,1011430064.0,MN14
40367789,DANI PIZZA AND RESTAURANT,Pizza,Queens,8128,LEFFERTS BOULEVARD,11415.0,40.708866954929,-73.830434010524,409.0,29.0,77500.0,4079724.0,4033370092.0,QN60
40367790,MCDONALD'S,Hamburgers,Brooklyn,943,FLATBUSH AVENUE,11226.0,40.648723192538,-73.958298253196,314.0,40.0,79400.0,3117218.0,3051030001.0,BK95
40367829,MCDONALD'S,Hamburgers,Queens,7550,101 AVENUE,11416.0,40.679723985188,-73.861918327289,409.0,32.0,4401.0,4188713.0,4090760009.0,QN56
40367841,CAFE FIORELLO,Italian,Manhattan,1900,BROADWAY,10023.0,40.771511149198,-73.982150446461,107.0,6.0,14900.0,1027472.0,1011167501.0,MN14
40367860,LB SPUMONI GARDENS,Pizza/Italian,Brooklyn,2725,86 STREET,11223.0,40.594393518287,-73.981359004171,315.0,47.0,40200.0,3336553.0,3071160026.0,BK29
40367870,AMORE PIZZERIA & RESTAURANT,Pizza/Italian,Queens,3027,STRATTON STREET,11354.0,40.769658810731,-73.834693968308,407.0,20.0,86900.0,4100747.0,4043690001.0,QN22
40367946,THE LARK'S NEST,Irish,Bronx,4280,KATONAH AVE,10470.0,40.897976551901,-73.867254392087,212.0,11.0,45101.0,2019373.0,2033840005.0,BX62
40368018,TERRACE CAFE,American,Bronx,2300,SOUTHERN BOULEVARD,10460.0,40.850555961413,-73.882451432726,206.0,15.0,33400.0,2116700.0,2031200020.0,BX99
40368021,ZOO BREWS-BRONX ZOO,American,Bronx,2300,SOUTHERN BOULEVARD,10460.0,40.850555961413,-73.882451432726,206.0,15.0,33400.0,2116700.0,2031200020.0,BX99
40368022,GRIZZLY GROUNDS,Café/Coffee/Tea,Bronx,2300,SOUTHERN BOULEVARD,10460.0,40.850555961413,-73.882451432726,206.0,15.0,33400.0,2116700.0,2031200020.0,BX99
40368025,THE PECKING ORDER,American,Bronx,2300,SOUTHERN BOULEVARD,10460.0,40.850555961413,-73.882451432726,206.0,15.0,33400.0,2116700.0,2031200020.0,BX99
40368026,AFRICAN MARKET (BABOON CAFE),American,Bronx,2300,SOUTHERN BOULEVARD,10460.0,40.850555961413,-73.882451432726,206.0,15.0,33400.0,2116700.0,2031200020.0,BX99
40368034,ROADHOUSE RESTAURANT,Italian,Staten Island,1402,CLOVE ROAD,10301.0,40.613366849845,-74.10045672543801,501.0,49.0,16901.0,5016581.0,5006580001.0,SI07
40368157,ELEPHANT & CASTLE,American,Manhattan,68,GREENWICH AVENUE,10011.0,40.736313732048,-74.000941800769,102.0,3.0,7100.0,1080191.0,1006060029.0,MN23
40368207,MILL BASIN KOSHER DELI,Jewish/Kosher,Brooklyn,5823,AVENUE T,11234.0,40.615314177459,-73.91841051909199,318.0,46.0,68800.0,3236236.0,3083800002.0,BK58
40368223,OYSTER BAR,Seafood,Manhattan,0,GRAND CENTRAL TERMINAL,10017.0,40.752513822619,-73.977304639681,105.0,4.0,9200.0,1035381.0,1012800001.0,MN19
40368271,CHERRY TAVERN,American,Manhattan,441,EAST    6 STREET,10009.0,40.72599520843,-73.98519690441499,103.0,2.0,3200.0,1005797.0,1004340037.0,MN22
40368291,COLONNADE DINER,American,Staten Island,2001,HYLAN BOULEVARD,10306.0,40.581163905657,-74.098543291202,502.0,50.0,11402.0,5051140.0,5035600001.0,SI45
40368313,RED FLAME DINER,American,Manhattan,67,WEST   44 STREET,10036.0,40.755627203336,-73.981938150269,105.0,4.0,9600.0,1034217.0,1012600001.0,MN17
40368318,MAGGIES PLACE,American,Manhattan,21,EAST   47 STREET,10017.0,40.75615887998,-73.977386411729,105.0,4.0,9400.0,1035419.0,1012830015.0,MN17
40368338,BRADY'S BAR,American,Manhattan,1583,2 AVENUE,10028.0,40.775433620871,-73.953532090009,108.0,5.0,13800.0,1048656.0,1015280021.0,MN32
40368374,JIMMY'S CORNER,American,Manhattan,140,WEST   44 STREET,10036.0,40.756612923674,-73.984331004337,105.0,4.0,11900.0,1022619.0,1009960050.0,MN17
40368526,FROST RESTAURANT,Italian,Brooklyn,193,FROST STREET,11211.0,40.718203594249,-73.943536223219,301.0,34.0,49700.0,3332290.0,3027350030.0,BK90
40368552,SAMMY'S STEAKHOUSE,Steak,Manhattan,155157,CHRISTIE ST.,,0.0,0.0,,,,,1.0,
40368555,IL CORTILE RESTAURANT,Italian,Manhattan,123,MULBERRY STREET,10013.0,40.717890850638,-73.99810609883001,102.0,1.0,4100.0,1002653.0,1002060017.0,MN24
40368577,DENNY'S PUB,American,Brooklyn,106,BEVERLY ROAD,11218.0,40.642931856285,-73.978869881609,312.0,39.0,48600.0,3125226.0,3053530001.0,BK41
40368581,MARIES CRISIS CAFE,"Bottled beverages, including water, sodas, juices, etc.",Manhattan,59,GROVE STREET,10014.0,40.733135251667,-74.003287124204,102.0,3.0,7300.0,1010203.0,1005910060.0,MN23
40368632,NEW PARKWAY RESTAURANT,American,Brooklyn,7504,13 AVENUE,11228.0,40.620195775133,-74.00754646330999,310.0,43.0,20000.0,3159954.0,3062210039.0,BK30
40368725,CAFE RIAZOR,Spanish,Manhattan,245,WEST   16 STREET,10011.0,40.740439115543,-74.000025260594,104.0,3.0,8100.0,1013798.0,1007660016.0,MN13
40368752,RAOULS,French,Manhattan,180,PRINCE STREET,10012.0,40.726320028034,-74.002034849311,102.0,3.0,4900.0,1007784.0,1005030019.0,MN24
40368763,THE BROOK,American,Manhattan,111,EAST   54 STREET,10022.0,40.759426587413,-73.971541211282,105.0,4.0,10000.0,1036477.0,1013090005.0,MN19
40368801,MARBELLA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Queens,22033,NORTHERN BOULEVARD,11361.0,40.761601625705,-73.760759718274,411.0,19.0,147100.0,4138722.0,4063240020.0,QN46
40368809,P.J.' S,American,Queens,18925,UNION TURNPIKE,11366.0,40.729537226386,-73.779969217943,408.0,23.0,133300.0,4155094.0,4072060034.0,QN41
40368824,DOUBLES CLUB,American,Manhattan,783,5 AVENUE,10022.0,40.764532145131,-73.972809729679,108.0,4.0,11401.0,1040751.0,1013740001.0,MN40
40368897,HATSUHANA RESTAURANT,Japanese,Manhattan,17,EAST   48 STREET,10017.0,40.756891688533,-73.97717319846501,105.0,4.0,9400.0,1035435.0,1012840012.0,MN17
40369012,VALENTINO'S PIZZA,Pizza/Italian,Queens,7147,KISSENA BOULEVARD,11367.0,40.728528733562996,-73.815074973898,408.0,24.0,122702.0,4146994.0,4067930035.0,QN38
40369016,VIAND COFFEE SHOP,Greek,Manhattan,673,MADISON AVENUE,10065.0,40.764789486445,-73.970131018321,108.0,4.0,11401.0,1040850.0,1013760021.0,MN40
40369017,PALM TOO,American,Manhattan,840,2 AVENUE,10017.0,40.751554462636,-73.970927403658,106.0,4.0,9000.0,1038763.0,1013370050.0,MN19
40369051,STEVE'S COFFEE SHOP,Café/Coffee/Tea,Queens,403416,2ND ST,,0.0,0.0,,,,,4.0,
40369087,BLUE BAY RESTAURANT,American,Bronx,3533,JOHNSON AVENUE,10463.0,40.886028908603,-73.909870952705,208.0,11.0,29700.0,2084160.0,2057940501.0,BX29
40369111,THE HYTES BAR,American,Brooklyn,1082,ST JOHNS PLACE,11213.0,40.671204404173004,-73.942649706588,308.0,35.0,33900.0,3032442.0,3012570035.0,BK61
40369139,PERGOLA DES ARTISTES,French,Manhattan,252,WEST   46 STREET,10036.0,40.759253680268,-73.98669472090201,105.0,3.0,11900.0,1024729.0,1010170057.0,MN17
40369158,JODY'S CLUB,American,Staten Island,372,FOREST AVENUE,10301.0,40.63100906274,-74.101895649669,501.0,49.0,5900.0,5169029.0,5002520009.0,SI35
40369165,REIF'S TAVERN,American,Manhattan,302,EAST   92 STREET,10128.0,40.781511138984,-73.948577300186,108.0,5.0,15400.0,1050238.0,1015540148.0,MN32
40369213,WHITESTONE LANES,American,Queens,3005,WHITESTONE EXPRESSWAY,11354.0,40.770708647549,-73.833720179111,407.0,20.0,86900.0,4100748.0,4043700015.0,QN22
40369262,JOHN'S PIZZERIA,Pizza,Queens,8502,GRAND AVENUE,11373.0,40.734921850516,-73.882013926505,404.0,25.0,47900.0,4065250.0,4028750008.0,QN50
40369299,SEASHORE RESTAURANT,Seafood,Bronx,591,CITY ISLAND AVE,10464.0,40.854116926666,-73.790573593575,210.0,13.0,51600.0,2100408.0,2056350164.0,BX10
40369418,CAFFE REGGIO,Italian,Manhattan,119,MAC DOUGAL STREET,10012.0,40.730206634013,-74.000317512808,102.0,1.0,6500.0,1008746.0,1005430021.0,MN23
40369461,CAFE UN DEUX TROIS,French,Manhattan,123,WEST   44 STREET,10036.0,40.756483871142,-73.98397730097,105.0,4.0,11900.0,1022629.0,1009970019.0,MN17
40369482,ARMANDO'S PIZZA,Pizza,Brooklyn,1366,PENNSYLVANIA AVENUE,11239.0,40.647983742716,-73.88192681494701,305.0,42.0,105804.0,3345673.0,3044520015.0,BK93
40369521,KNICKERBOCKER BAR & GRILL,American,Manhattan,33,UNIVERSITY PLACE,10003.0,40.731968639466,-73.994450594757,102.0,2.0,5900.0,1009090.0,1005607501.0,MN23
40369580,EL POTE ESPANOL,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,718,2 AVENUE,10016.0,40.747674053669,-73.973762207796,106.0,4.0,7800.0,1021932.0,1009440055.0,MN20
40369608,THE RIVER CAFE,American,Brooklyn,1,WATER STREET,11201.0,40.702959180239,-73.99433760709,302.0,33.0,2100.0,3335852.0,3000250001.0,BK38
40369619,MUDVILLE SALOON,American,Manhattan,126,CHAMBERS STREET,10007.0,40.715299468091004,-74.00879096575599,101.0,1.0,2100.0,1001482.0,1001360019.0,MN24
40369641,JOHNNY'S REEF RESTAURANT,Seafood,Bronx,2,CITY ISLAND AVE,10464.0,40.837664418816,-73.782898935512,210.0,13.0,51600.0,2082394.0,2056370001.0,BX10
40369667,WHITE CASTLE,Hamburgers,Brooklyn,846,EMPIRE BOULEVARD,11213.0,40.66349139936,-73.932264652274,309.0,41.0,88000.0,3251162.0,3014300034.0,BK60
40369669,WHITE CASTLE,Hamburgers,Bronx,2701,BOSTON POST ROAD,10467.0,40.865624074296996,-73.862253934582,211.0,13.0,34000.0,2053784.0,2045140001.0,BX07
40369675,WHITE CASTLE,Hamburgers,Queens,4302,QUEENS BOULEVARD,11104.0,40.743450594604,-73.921327711204,402.0,26.0,18300.0,4001992.0,4001680026.0,QN31
40369716,FERDINANDO'S RESTAURANT,Italian,Brooklyn,151,UNION STREET,11231.0,40.684124670454004,-74.002062401532,306.0,39.0,5100.0,3004269.0,3003360037.0,BK33
40369724,MCDONALD'S,Hamburgers,Queens,10615,71 AVENUE,11375.0,40.719800823676,-73.8450274481,406.0,29.0,71100.0,4077473.0,4032340185.0,QN17
40369759,NECTAR COFFEE SHOP,American,Manhattan,1022,MADISON AVENUE,10075.0,40.775996787348,-73.96236681198,108.0,4.0,14200.0,1041884.0,1013930056.0,MN40
40369775,THE CUPPING ROOM CAFE,American,Manhattan,359,WEST BROADWAY,10013.0,40.723029026325,-74.003200038769,102.0,1.0,4700.0,1007065.0,1004750014.0,MN24
40369782,MCDONALD'S,Hamburgers,Brooklyn,701,UTICA AVENUE,11203.0,40.656181203396,-73.93084488673199,317.0,41.0,86800.0,3100849.0,3046370035.0,BK96
40369810,PETE'S TAVERN,American,Manhattan,129,EAST   18 STREET,10003.0,40.73635138988,-73.98668487807,106.0,2.0,5000.0,1080800.0,1008740023.0,MN21
40369849,GINO'S PIZZERIA,Pizza/Italian,Queens,6132,SPRINGFIELD BOULEVARD,11364.0,40.748785698854,-73.756561590589,411.0,23.0,136700.0,4162212.0,4076100008.0,QN42
40369869,JIM BRADY'S RESTAURANT,Irish,Manhattan,75,MAIDEN LANE,10038.0,40.707649870472004,-74.007758386957,101.0,1.0,1502.0,1001112.0,1000680011.0,MN25
40369878,VILLA MOSCONI RESTAURANT,Italian,Manhattan,69,MACDOUGAL STREET,10012.0,40.728537803920005,-74.00173184450401,102.0,3.0,6500.0,1008307.0,1005260034.0,MN23
40369940,THE NEW AMITY RESTAURANT,American,Manhattan,1134,MADISON AVENUE,10028.0,40.779745192301995,-73.959631313433,108.0,4.0,15001.0,1046819.0,1014960017.0,MN40
40369954,VOLARE RESTAURANT,Italian,Manhattan,147,WEST FOURTH STREET,10012.0,40.731474715002,-74.00047627830999,102.0,1.0,6500.0,1008883.0,1005520035.0,MN23
40369958,SPARKS STEAK HOUSE,Steak,Manhattan,210,EAST   46 STREET,10017.0,40.753097308196004,-73.972096155466,106.0,4.0,9000.0,1037596.0,1013190047.0,MN19
40369983,THE DART SPORTS BAR,American,Queens,8318,PARSONS BOULEVARD,11432.0,40.715270326350996,-73.80769890588701,408.0,24.0,23000.0,4145714.0,4067170104.0,QN35
40370015,BAMONTE'S RESTAURANT,Italian,Brooklyn,32,WITHERS ST,11211.0,40.716711333171,-73.951484522583,301.0,33.0,51500.0,3068243.0,3027410013.0,BK73
40370150,JOHN MULLIGAN'S FIRESIDE PUB,American,Bronx,4272,KATONAH AVENUE,10470.0,40.89778438017,-73.86721860500201,212.0,11.0,45101.0,2019371.0,2033840001.0,BX62
40370167,BURGER KING,Hamburgers,Queens,22210,NORTHERN BOULEVARD,11361.0,40.761859115240995,-73.7591993411,411.0,19.0,147100.0,4160989.0,4074740016.0,QN46
40370168,EAR INN,American,Manhattan,326,SPRING STREET,10013.0,40.725993041785,-74.00930109165499,102.0,3.0,3700.0,1010344.0,1005950071.0,MN24
40370238,BURGER KING,Hamburgers,Queens,6815,NORTHERN BOULEVARD,11377.0,40.754251920542,-73.89781764958,403.0,25.0,30902.0,4026245.0,4011640045.0,QN28
40370356,MCDONALD'S,Hamburgers,Staten Island,3267,RICHMOND AVENUE,10312.0,40.55951213878,-74.16955253705301,503.0,51.0,14607.0,5073737.0,5055330047.0,SI54
40370436,ROSSINI'S,Italian,Manhattan,108,EAST   38 STREET,10016.0,40.749349425399,-73.978940662754,106.0,4.0,8000.0,1019118.0,1008930082.0,MN20
40370463,THREE GUY'S RESTAURANT,American,Manhattan,960,MADISON AVENUE,10021.0,40.773974376779,-73.96384103552201,108.0,4.0,13000.0,1041694.0,1013900017.0,MN40
40370507,THE PLAYERS,American,Manhattan,16,GRAMERCY PARK SOUTH,10003.0,40.737775898673,-73.98648251565099,106.0,2.0,5000.0,1017938.0,1008750069.0,MN21
40370638,TJK CAFE & RESTAURANT,American,Queens,24904,HORACE HARDING BOULEVARD,11362.0,40.760556514979,-73.731286139142,411.0,23.0,152902.0,4172803.0,4083360001.0,QN45
40370766,SMITH & WOLLENSKY,American,Manhattan,201,EAST 49th STREET,10017.0,40.755051274002,-73.970875339288,106.0,4.0,9800.0,1038223.0,1013230001.0,MN19
40370781,MCDONALD'S,Hamburgers,Queens,16011,WILLETS POINT BOULEVARD,11357.0,40.780619118400004,-73.802039011533,407.0,19.0,101700.0,4107760.0,4047580100.0,QN47
40370856,OLIVE TREE CAFE & COMEDY CELLAR,American,Manhattan,117,MAC DOUGAL STREET,10012.0,40.730129780372,-74.000386066263,102.0,1.0,6500.0,1008747.0,1005430022.0,MN23
40370916,BURGER KING,Hamburgers,Queens,25810,HILLSIDE AVENUE,11004.0,40.73697353398,-73.70992194527899,413.0,23.0,157903.0,4179815.0,4087880001.0,QN44
40370917,BURGER KING,Hamburgers,Brooklyn,9006,CHURCH AVENUE,11236.0,40.652872037851,-73.91980597180101,317.0,42.0,88800.0,3103358.0,3047110036.0,BK96
40370939,MANDUCATIS,Italian,Queens,1327,JACKSON AVENUE,11101.0,40.744468029044,-73.94890553884301,402.0,26.0,700.0,4436618.0,4000570001.0,QN31
40370994,MAMMA LUCIA,Italian,Brooklyn,1701,FOSTER AVENUE,11230.0,40.634975593171,-73.961178413794,314.0,40.0,51800.0,3120553.0,3052170037.0,BK42
40371454,WEST BANK CAFE,American,Manhattan,407,WEST   42 STREET,10036.0,40.758609222912,-73.993051434231,104.0,3.0,12100.0,1083745.0,1010520001.0,MN15
40371614,LA BARAKA RESTAURANT,French,Queens,25509,NORTHERN BOULEVARD,11362.0,40.7720339863,-73.734326533439,411.0,19.0,147900.0,4169568.0,4081390049.0,QN45
40371684,LIBERMAN'S LUNCHEONETTE,Jewish/Kosher,Brooklyn,4801,16 AVENUE,11204.0,40.631503551354,-73.98500898569199,312.0,44.0,47400.0,3128989.0,3054480010.0,BK88
40371718,ZAFI'S LUNCHEONETTE,American,Manhattan,500,GRAND STREET,10002.0,40.714738553101,-73.982605794428,103.0,1.0,1200.0,1004065.0,1003310065.0,MN28
40371727,LA PALINA RESTAURANT,Italian,Brooklyn,159,AVENUE O,11204.0,40.610776716763,-73.978869293745,311.0,44.0,43400.0,3173432.0,3065800034.0,BK29
40371805,TY'S,"Bottled beverages, including water, sodas, juices, etc.",Manhattan,114,CHRISTOPHER STREET,10014.0,40.733192808056,-74.005477342338,102.0,3.0,7300.0,1010036.0,1005880048.0,MN23
40371906,MARINER INN,American,Brooklyn,3501,AVENUE S,11234.0,40.609339406683,-73.9319776615,318.0,46.0,65800.0,3240112.0,3085020010.0,BK45
40371988,NORTH SHORE DINER,American,Queens,19652,NORTHERN BLVD,11358.0,40.757847279125,-73.784564229619,411.0,19.0,145101.0,4124565.0,4055200025.0,QN48
40372112,GREEN HOUSE CAFE,American,Brooklyn,7717,THIRD AVENUE,11209.0,40.629821191692,-74.028450143173,310.0,43.0,6400.0,3149778.0,3059600005.0,BK31
40372196,MCDONALD'S,Hamburgers,Bronx,3660,EAST TREMONT AVENUE,10465.0,40.827578059403,-73.82327207744899,210.0,13.0,15200.0,2079915.0,2055430086.0,BX52
40372262,LA RIPAILLE RESTAURANT,French,Manhattan,605,HUDSON STREET,10014.0,40.73735385778,-74.005741105387,102.0,3.0,7900.0,1011371.0,1006240017.0,MN23
40372357,MARINA CAFE,Italian,Staten Island,154,MANSION AVE,10308.0,40.544300925933,-74.14090586192799,503.0,51.0,15603.0,5066187.0,5052070039.0,SI54
40372417,DON FILIPPO RESTAURANT,Italian,Manhattan,1133,LEXINGTON AVENUE,10075.0,40.774642508226,-73.959107283102,108.0,4.0,14000.0,1043268.0,1014130153.0,MN40
40372422,BURGER KING,Hamburgers,Queens,9283,QUEENS BOULEVARD,11374.0,40.731773141489,-73.86656564973,406.0,29.0,71702.0,4050127.0,4020750050.0,QN18
40372426,DAZIES RESTAURANT,Italian,Queens,3941,QUEENS BOULEVARD,11104.0,40.743883909288,-73.924889127627,402.0,26.0,18101.0,4002508.0,4001900044.0,QN31
40372445,OMONIA CAFE,Greek,Queens,3220,BROADWAY,11106.0,40.761477481586,-73.924360228878,401.0,22.0,5900.0,4008332.0,4006120040.0,QN70
40372466,MURALS ON 54/RANDOLPH'S,American,Manhattan,65,WEST   54 STREET,10019.0,40.761865222515,-73.977330319535,105.0,4.0,10400.0,1034786.0,1012700001.0,MN17
40372485,VETERANS OF FOREIGN WARS POST #107 CANTEEN,American,Brooklyn,2414,GERRITSEN AVENUE,11229.0,40.598101670847,-73.931013300703,315.0,46.0,62800.0,3248376.0,3088270025.0,BK17
40372596,TROPICAL HOUSE BAKING CO.,Bakery,Brooklyn,267,SCHENECTADY AVENUE,11213.0,40.669434759348,-73.933830286475,308.0,35.0,35100.0,3037312.0,3013900005.0,BK61
40372618,BURGER KING,Hamburgers,Queens,15405,ROCKAWAY BOULEVARD,11434.0,40.667935318774,-73.78098427964301,412.0,31.0,29400.0,4266764.0,4123100001.0,QN02
40372631,YANKEE JZ PIZZA,Pizza,Bronx,1599,WESTCHESTER AVENUE,10472.0,40.829178325164,-73.87570682252,209.0,18.0,5400.0,2025317.0,2037760001.0,BX08
40372694,CLINTON RESTAURANT,Italian,Queens,917,CLINTONVILLE STREET,11357.0,40.793463994158,-73.81314952526999,407.0,19.0,98700.0,4102818.0,4045260080.0,QN49
40372971,RACQUET & TENNIS CLUB,American,Manhattan,370,PARK AVENUE,10022.0,40.758798345762,-73.972812079305,105.0,4.0,10200.0,1035713.0,1012880033.0,MN17
40373113,ASTRO RESTAURANT,American,Manhattan,101,WEST   55 STREET,10019.0,40.76313625147,-73.97839841297599,105.0,4.0,13700.0,1023394.0,1010080029.0,MN17
40373118,GOLDEN DOVE DINER,American,Staten Island,3281,RICHMOND AVENUE,10312.0,40.559012753112995,-74.169439701203,503.0,51.0,14607.0,5073736.0,5055330038.0,SI54
40373160,KORNER PIZZERIA,Pizza/Italian,Brooklyn,226,CHURCH AVENUE,11218.0,40.643376352202,-73.978026547796,312.0,39.0,48800.0,3124589.0,3053350078.0,BK41
40373462,VILLA BERULIA,Italian,Manhattan,107,EAST   34 STREET,10016.0,40.746865746167,-73.980821742973,106.0,2.0,7200.0,1078763.0,1008900001.0,MN20
40373500,VICTOR'S CAFE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",Manhattan,236,WEST   52 STREET,10019.0,40.762961484036005,-73.983853000701,105.0,3.0,13100.0,1080858.0,1010230051.0,MN17
40373597,PETES PIZZERIA & RESTAURANT,Pizza/Italian,Brooklyn,7522,3 AVENUE,11209.0,40.631240382668,-74.027888724775,310.0,43.0,6600.0,3148686.0,3059390047.0,BK31
40373656,KEENS STEAKHOUSE,Steak,Manhattan,72,WEST 36th STREET,10018.0,40.750753089864,-73.986108122854,105.0,4.0,8400.0,1083645.0,1008370084.0,MN17
40373669,BUBO,American,Manhattan,515,3 AVENUE,10016.0,40.746047275767005,-73.977869849068,106.0,2.0,7800.0,1020177.0,1009150065.0,MN20
40373794,READY PENNY INN,Irish,Queens,3707,73 STREET,11372.0,40.748524363205,-73.89264019390001,403.0,25.0,28900.0,4029796.0,4012847501.0,QN28
40373888,IL MULINO,Italian,Manhattan,86,WEST    3 STREET,10012.0,40.729844320711,-73.998960872846,102.0,1.0,6500.0,1008673.0,1005390017.0,MN23
40373889,FELIDIA RESTAURANT,Italian,Manhattan,243,EAST   58 STREET,10022.0,40.760479059273,-73.965974530748,106.0,4.0,10800.0,1038643.0,1013320120.0,MN19
40373909,MCDONALD'S,Hamburgers,Brooklyn,5804,CLARENDON ROAD,11203.0,40.644916150063,-73.921588478833,317.0,45.0,94600.0,3221965.0,3079160035.0,BK96
40373912,THE MALT HOUSE,American,Manhattan,206,THOMPSON STREET,10012.0,40.728787588835004,-73.99935055586701,102.0,1.0,6500.0,1077847.0,1005370037.0,MN23
40373937,SHUN LEE,Chinese,Manhattan,37,WEST   65 STREET,10023.0,40.772273899388,-73.980363099092,107.0,6.0,14900.0,1028160.0,1011180005.0,MN14
40373938,IHOP,American,Bronx,5655,BROADWAY,10463.0,40.880490531914,-73.903687402317,208.0,11.0,28700.0,2083556.0,2057540084.0,BX29
40374088,PONGSRI THAI RESTAURANT,Thai,Manhattan,244,WEST   48 STREET,10036.0,40.760513419363,-73.985817299478,105.0,3.0,12500.0,1024765.0,1010190059.0,MN17
40374131,PRIMAVERA PIZZA & PASTA,Pizza/Italian,Manhattan,1005,2 AVENUE,10022.0,40.756889234075,-73.967070065581,106.0,4.0,9800.0,1038560.0,1013270022.0,MN19
40374136,TONY'S PIER RESTAURANT,Seafood,Bronx,1,CITY ISLAND AVE,10464.0,40.837658970328995,-73.782920637128,210.0,13.0,51600.0,2097766.0,2056240130.0,BX10
40374192,ELIO'S,Italian,Manhattan,1621,SECOND AVENUE,10028.0,40.776704064109,-73.95260687884401,108.0,5.0,14601.0,1048737.0,1015300022.0,MN32
40374266,KASTELI II,Irish,Manhattan,372,8 AVENUE,10001.0,40.748805077672,-73.995910876922,105.0,3.0,9500.0,1014275.0,1007780074.0,MN17
40374277,MOLLY WEE PUB,Irish,Manhattan,402,8 AVENUE,10001.0,40.749754738358,-73.995221468286,105.0,3.0,10100.0,1014332.0,1007800001.0,MN17
40374395,EL CARIBE,Italian,Brooklyn,5945,STRICKLAND AVE,11234.0,40.608652307729,-73.914280560816,318.0,46.0,69800.0,3238580.0,3084701028.0,BK45
40374415,OMEN JAPANESE CUISINE,Japanese,Manhattan,113,THOMPSON STREET,10012.0,40.725823228456,-74.001850833128,102.0,3.0,4900.0,1007787.0,1005030023.0,MN24
